,codigo_do_municipio,nome_do_municipio,ano,proficiencia_media_matematica,variacao_proficiencia_media_matematica,porcentagem_de_docentes_com_formacao_adequada_no_fundamental,porcentagem_de_alunos_do_ensino_fundamental_em_escolas_com_laboratorio_de_informatica,porcentagem_de_alunos_do_ensino_fundamental_em_escolas_com_acesso_a_internet
338,2602803,Buíque (PE),2016,177.31714285714287,-7.1314285714285575,32.0,53.6,66.55
339,2602803,Buíque (PE),2017,174.19,-3.1271428571428714,32.3,49.54,81.28
340,2602803,Buíque (PE),2018,190.85384615384612,16.663846153846123,,,
341,2602902,Cabo de Santo Agostinho (PE),2008,161.06829268292682,,,,
342,2602902,Cabo de Santo Agostinho (PE),2009,168.35733333333332,7.289040650406491,,,
343,2602902,Cabo de Santo Agostinho (PE),2010,163.82535211267606,-4.531981220657258,,,
344,2602902,Cabo de Santo Agostinho (PE),2011,177.08358208955224,13.25822997687618,,,
345,2602902,Cabo de Santo Agostinho (PE),2012,187.7405797101449,10.656997620592676,,,
346,2602902,Cabo de Santo Agostinho (PE),2013,176.64193548387095,-11.098644226273962,53.5,54.29,66.67
347,2602902,Cabo de Santo Agostinho (PE),2014,175.98769230769233,-0.6542431761786247,57.0,54.69,56.59
348,2602902,Cabo de Santo Agostinho (PE),2015,179.54666666666665,3.558974358974325,55.7,48.17,55.11
349,2602902,Cabo de Santo Agostinho (PE),2016,177.4322580645161,-2.1144086021505473,56.2,45.93,63.98
350,2602902,Cabo de Santo Agostinho (PE),2017,186.3403225806452,8.908064516129087,53.6,39.14,62.5
351,2602902,Cabo de Santo Agostinho (PE),2018,186.29607843137256,-0.044244149272628874,,,
352,2603009,Cabrobó (PE),2008,160.25,,,,
353,2603009,Cabrobó (PE),2009,156.79655172413794,-3.4534482758620584,,,
354,2603009,Cabrobó (PE),2010,163.80344827586208,7.0068965517241395,,,
355,2603009,Cabrobó (PE),2011,185.45357142857145,21.65012315270937,,,
356,2603009,Cabrobó (PE),2012,198.1533333333333,12.699761904761857,,,
357,2603009,Cabrobó (PE),2013,190.85263157894732,-7.300701754385983,23.9,59.27,64.61
358,2603009,Cabrobó (PE),2014,191.6391304347826,0.7864988558352763,23.7,58.22,73.53
359,2603009,Cabrobó (PE),2015,198.45,6.810869565217388,19.5,59.87,73.63
360,2603009,Cabrobó (PE),2016,192.6533333333333,-5.796666666666681,18.4,60.59,85.1
361,2603009,Cabrobó (PE),2017,202.88,10.226666666666688,19.9,46.23,87.14
362,2603009,Cabrobó (PE),2018,209.675,6.795000000000016,,,
363,2603108,Cachoeirinha (PE),2008,171.54615384615383,,,,
364,2603108,Cachoeirinha (PE),2009,185.3384615384616,13.792307692307759,,,
365,2603108,Cachoeirinha (PE),2010,178.54000000000002,-6.7984615384615665,,,
366,2603108,Cachoeirinha (PE),2011,198.07,19.529999999999973,,,
367,2603108,Cachoeirinha (PE),2012,214.6,16.53,,,
368,2603108,Cachoeirinha (PE),2013,207.7333333333333,-6.866666666666703,33.1,32.49,89.07
369,2603108,Cachoeirinha (PE),2014,206.9,-0.833333333333286,35.0,43.74,75.63
370,2603108,Cachoeirinha (PE),2015,201.25714285714284,-5.642857142857167,42.4,45.04,78.2
371,2603108,Cachoeirinha (PE),2016,208.025,6.767857142857167,49.1,43.08,87.15
372,2603108,Cachoeirinha (PE),2017,214.4625,6.4375,48.9,52.36,92.89
373,2603108,Cachoeirinha (PE),2018,205.0,-9.462500000000006,,,
374,2603207,Caetés (PE),2008,171.1909090909091,,,,
375,2603207,Caetés (PE),2009,169.8151515151515,-1.375757575757575,,,
376,2603207,Caetés (PE),2010,170.7,0.8848484848484759,,,
377,2603207,Caetés (PE),2011,184.76896551724136,14.068965517241367,,,
378,2603207,Caetés (PE),2012,177.6675,-7.101465517241365,,,
379,2603207,Caetés (PE),2013,143.51666666666668,-34.15083333333331,26.8,81.45,74.56
380,2603207,Caetés (PE),2014,206.95333333333332,63.43666666666664,26.5,81.76,73.34
381,2603207,Caetés (PE),2015,208.4933333333333,1.539999999999992,23.7,78.24,64.65
382,2603207,Caetés (PE),2016,202.26875,-6.2245833333333,21.7,76.79,62.49
383,2603207,Caetés (PE),2017,204.28333333333333,2.01458333333332,19.0,72.82,74.81
384,2603207,Caetés (PE),2018,210.8230769230769,6.53974358974358,,,
385,2603306,Calçado (PE),2008,162.63333333333333,,,,
386,2603306,Calçado (PE),2009,164.61666666666667,1.9833333333333485,,,
387,2603306,Calçado (PE),2010,166.26363636363638,1.6469696969697054,,,
388,2603306,Calçado (PE),2011,184.74545454545452,18.48181818181814,,,
389,2603306,Calçado (PE),2012,189.3363636363636,4.590909090909065,,,
390,2603306,Calçado (PE),2013,183.2090909090909,-6.127272727272697,47.5,13.21,43.39
391,2603306,Calçado (PE),2014,179.94,-3.2690909090908917,65.2,8.95,79.81
392,2603306,Calçado (PE),2015,179.96666666666667,0.026666666666670835,48.3,4.47,80.62
393,2603306,Calçado (PE),2016,197.91,17.943333333333328,39.3,0.0,79.81
394,2603306,Calçado (PE),2017,196.88181818181815,-1.0281818181818494,39.1,0.0,86.14
395,2603306,Calçado (PE),2018,208.8,11.918181818181864,,,
396,2603405,Calumbi (PE),2008,164.225,,,,
397,2603405,Calumbi (PE),2009,183.33333333333331,19.10833333333332,,,
398,2603405,Calumbi (PE),2010,179.8111111111111,-3.5222222222222115,,,
399,2603405,Calumbi (PE),2011,197.1,17.28888888888889,,,
400,2603405,Calumbi (PE),2012,204.15,7.050000000000011,,,
401,2603405,Calumbi (PE),2013,188.58571428571432,-15.564285714285688,24.4,24.08,67.32
402,2603405,Calumbi (PE),2014,203.5142857142857,14.928571428571388,17.7,16.98,66.81
403,2603405,Calumbi (PE),2015,211.1,7.585714285714289,17.2,12.5,59.51
404,2603405,Calumbi (PE),2016,213.5,2.4000000000000057,27.6,6.59,61.63
405,2603405,Calumbi (PE),2017,219.24,5.740000000000009,20.5,0.0,62.14
406,2603405,Calumbi (PE),2018,221.26666666666665,2.0266666666666424,,,
407,2603454,Camaragibe (PE),2008,173.640625,,,,
408,2603454,Camaragibe (PE),2009,182.41612903225808,8.775504032258084,,,
409,2603454,Camaragibe (PE),2010,179.0413793103448,-3.3747497219132754,,,
410,2603454,Camaragibe (PE),2011,193.3642857142857,14.322906403940891,,,
411,2603454,Camaragibe (PE),2012,187.56521739130437,-5.799068322981327,,,
412,2603454,Camaragibe (PE),2013,184.9655172413793,-2.59970014992507,70.1,59.48,83.15
413,2603454,Camaragibe (PE),2014,185.488,0.522482758620697,67.3,58.34,87.23
414,2603454,Camaragibe (PE),2015,192.8,7.312000000000012,67.3,56.22,88.44
415,2603454,Camaragibe (PE),2016,188.7,-4.100000000000023,65.5,55.03,89.18
416,2603454,Camaragibe (PE),2017,196.6916666666667,7.991666666666703,65.1,58.9,98.08
417,2603454,Camaragibe (PE),2018,191.40833333333333,-5.28333333333336,,,
418,2603504,Camocim de São Félix (PE),2008,176.5,,,,
419,2603504,Camocim de São Félix (PE),2009,182.62727272727275,6.127272727272754,,,
420,2603504,Camocim de São Félix (PE),2010,177.1727272727273,-5.4545454545454675,,,
421,2603504,Camocim de São Félix (PE),2011,195.08,17.907272727272726,,,
422,2603504,Camocim de São Félix (PE),2012,190.52222222222224,-4.557777777777773,,,
423,2603504,Camocim de São Félix (PE),2013,198.3375,7.815277777777766,56.1,52.26,84.16
424,2603504,Camocim de São Félix (PE),2014,214.9125,16.57499999999999,55.4,43.79,86.89
425,2603504,Camocim de São Félix (PE),2015,217.55,2.637500000000017,53.0,49.65,91.73
426,2603504,Camocim de São Félix (PE),2016,188.7555555555556,-28.794444444444423,55.8,50.07,91.95
427,2603504,Camocim de São Félix (PE),2017,192.5,3.7444444444444116,50.8,17.46,83.98
428,2603504,Camocim de São Félix (PE),2018,193.91666666666663,1.4166666666666288,,,
429,2603603,Camutanga (PE),2008,168.74444444444444,,,,
430,2603603,Camutanga (PE),2009,168.01666666666668,-0.7277777777777601,,,
431,2603603,Camutanga (PE),2010,165.51666666666665,-2.5000000000000284,,,
432,2603603,Camutanga (PE),2011,178.425,12.90833333333336,,,
433,2603603,Camutanga (PE),2012,198.4,19.974999999999994,,,
434,2603603,Camutanga (PE),2013,185.0,-13.400000000000006,40.4,63.73,90.83
435,2603603,Camutanga (PE),2014,174.36,-10.639999999999986,61.8,72.59,93.54
436,2603603,Camutanga (PE),2015,188.7,14.339999999999975,59.5,73.24,93.86
437,2603603,Camutanga (PE),2016,176.9,-11.799999999999983,57.2,70.51,85.16
438,2603603,Camutanga (PE),2017,184.6833333333333,7.783333333333303,47.6,69.34,84.11
439,2603603,Camutanga (PE),2018,194.83333333333331,10.150000000000006,,,
440,2603702,Canhotinho (PE),2008,169.06,,,,
441,2603702,Canhotinho (PE),2009,178.0952380952381,9.0352380952381,,,
442,2603702,Canhotinho (PE),2010,177.135,-0.9602380952381111,,,
443,2603702,Canhotinho (PE),2011,205.45416666666665,28.31916666666666,,,
444,2603702,Canhotinho (PE),2012,200.13333333333333,-5.320833333333326,,,
445,2603702,Canhotinho (PE),2013,178.32999999999998,-21.80333333333334,53.4,29.77,56.29
446,2603702,Canhotinho (PE),2014,189.8875,11.557500000000005,52.7,41.8,70.73
447,2603702,Canhotinho (PE),2015,195.4,5.512500000000017,46.6,27.8,76.72
448,2603702,Canhotinho (PE),2016,187.52222222222224,-7.877777777777766,49.5,4.46,71.58
449,2603702,Canhotinho (PE),2017,202.75714285714284,15.234920634920599,47.3,2.85,69.7
450,2603702,Canhotinho (PE),2018,202.525,-0.23214285714283278,,,
451,2603801,Capoeiras (PE),2008,160.76285714285714,,,,
452,2603801,Capoeiras (PE),2009,165.6625,4.899642857142851,,,
453,2603801,Capoeiras (PE),2010,160.1625,-5.5,,,
454,2603801,Capoeiras (PE),2011,179.67916666666667,19.51666666666668,,,
455,2603801,Capoeiras (PE),2012,186.3558823529412,6.67671568627452,,,
456,2603801,Capoeiras (PE),2013,156.81666666666666,-29.53921568627453,25.3,56.72,59.01
457,2603801,Capoeiras (PE),2014,183.9416666666667,27.12500000000003,25.9,54.41,56.99
458,2603801,Capoeiras (PE),2015,190.86875,6.927083333333314,23.9,54.21,52.88
459,2603801,Capoeiras (PE),2016,184.20714285714288,-6.661607142857122,32.6,48.85,62.6
460,2603801,Capoeiras (PE),2017,191.31666666666663,7.1095238095237505,29.2,45.87,81.71
461,2603801,Capoeiras (PE),2018,188.4857142857143,-2.83095238095234,,,
462,2603900,Carnaíba (PE),2008,167.79642857142858,,,,
463,2603900,Carnaíba (PE),2009,188.08461538461535,20.28818681318677,,,
464,2603900,Carnaíba (PE),2010,196.96666666666667,8.882051282051322,,,
465,2603900,Carnaíba (PE),2011,208.03125,11.064583333333331,,,
466,2603900,Carnaíba (PE),2012,210.4272727272727,2.396022727272708,,,
467,2603900,Carnaíba (PE),2013,213.56666666666663,3.1393939393939263,45.5,98.35,92.56
468,2603900,Carnaíba (PE),2014,214.3384615384616,0.7717948717949525,44.0,98.4,91.05
469,2603900,Carnaíba (PE),2015,221.9692307692308,7.630769230769204,43.4,100.0,93.87
470,2603900,Carnaíba (PE),2016,228.69230769230768,6.7230769230768885,48.9,72.33,95.49
471,2603900,Carnaíba (PE),2017,239.4,10.707692307692326,49.1,47.43,96.26
472,2603900,Carnaíba (PE),2018,249.5,10.099999999999994,,,
473,2603926,Carnaubeira da Penha (PE),2008,151.31428571428572,,,,
474,2603926,Carnaubeira da Penha (PE),2009,173.06666666666666,21.752380952380946,,,
475,2603926,Carnaubeira da Penha (PE),2010,169.16923076923075,-3.897435897435912,,,
476,2603926,Carnaubeira da Penha (PE),2011,179.7111111111111,10.541880341880358,,,
477,2603926,Carnaubeira da Penha (PE),2012,204.04827586206892,24.33716475095781,,,
478,2603926,Carnaubeira da Penha (PE),2013,198.755,-5.293275862068924,4.2,11.81,33.0
479,2603926,Carnaubeira da Penha (PE),2014,200.0647058823529,1.3097058823529153,3.0,9.19,30.01
480,2603926,Carnaubeira da Penha (PE),2015,214.35555555555555,14.290849673202644,2.8,7.91,21.32
481,2603926,Carnaubeira da Penha (PE),2016,198.66,-15.695555555555558,3.3,6.99,35.1
482,2603926,Carnaubeira da Penha (PE),2017,183.5,-15.159999999999997,3.5,7.42,41.19
483,2603926,Carnaubeira da Penha (PE),2018,192.3,8.800000000000011,,,
484,2604007,Carpina (PE),2008,166.1769230769231,,,,
485,2604007,Carpina (PE),2009,169.52857142857144,3.3516483516483504,,,
486,2604007,Carpina (PE),2010,165.7125,-3.8160714285714334,,,
487,2604007,Carpina (PE),2011,174.92083333333335,9.208333333333343,,,
488,2604007,Carpina (PE),2012,184.175,9.254166666666663,,,
489,2604007,Carpina (PE),2013,179.01,-5.1650000000000205,40.5,81.23,80.94
490,2604007,Carpina (PE),2014,176.92857142857142,-2.0814285714285745,41.6,80.93,88.32
491,2604007,Carpina (PE),2015,188.4888888888889,11.560317460317492,40.8,71.91,95.43
492,2604007,Carpina (PE),2016,187.7555555555556,-0.7333333333333201,41.4,66.24,96.18
493,2604007,Carpina (PE),2017,189.3111111111111,1.5555555555555145,45.7,33.81,88.86
494,2604007,Carpina (PE),2018,204.78235294117647,15.471241830065367,,,
495,2604106,Caruaru (PE),2008,172.67499999999998,,,,
496,2604106,Caruaru (PE),2009,177.31203703703704,4.637037037037061,,,
497,2604106,Caruaru (PE),2010,180.0528846153846,2.7408475783475694,,,
498,2604106,Caruaru (PE),2011,195.2494845360825,15.196599920697878,,,
499,2604106,Caruaru (PE),2012,194.59270833333332,-0.656776202749171,,,
500,2604106,Caruaru (PE),2013,190.27534246575345,-4.317365867579866,36.6,85.26,81.42
501,2604106,Caruaru (PE),2014,192.0133333333333,1.737990867579839,44.8,81.93,81.76
502,2604106,Caruaru (PE),2015,195.9076923076923,3.894358974358994,43.3,77.73,81.46
503,2604106,Caruaru (PE),2016,201.2876712328767,5.3799789251844174,41.1,70.15,82.34
504,2604106,Caruaru (PE),2017,210.66973684210527,9.382065609228562,44.2,70.35,80.31
505,2604106,Caruaru (PE),2018,212.124,1.4542631578947294,,,
506,2604155,Casinhas (PE),2008,177.64285714285714,,,,
507,2604155,Casinhas (PE),2009,170.8764705882353,-6.766386554621846,,,
508,2604155,Casinhas (PE),2010,180.17222222222225,9.295751633986953,,,
509,2604155,Casinhas (PE),2011,190.5375,10.365277777777749,,,
510,2604155,Casinhas (PE),2012,197.23125,6.693749999999994,,,
511,2604155,Casinhas (PE),2013,192.2230769230769,-5.0081730769231,33.6,62.69,57.23
512,2604155,Casinhas (PE),2014,200.0909090909091,7.867832167832205,28.7,78.66,57.41
513,2604155,Casinhas (PE),2015,228.53333333333333,28.442424242424238,25.3,79.32,71.05
514,2604155,Casinhas (PE),2016,214.3636363636364,-14.169696969696929,26.4,68.36,81.64
515,2604155,Casinhas (PE),2017,214.5583333333333,0.1946969696969063,34.6,64.11,92.07
516,2604155,Casinhas (PE),2018,217.1222222222222,2.563888888888897,,,
517,2604205,Catende (PE),2008,149.86129032258063,,,,
518,2604205,Catende (PE),2009,163.47692307692307,13.615632754342442,,,
519,2604205,Catende (PE),2010,156.86111111111111,-6.615811965811957,,,
520,2604205,Catende (PE),2011,181.0772727272727,24.2161616161616,,,
521,2604205,Catende (PE),2012,186.472,5.394727272727295,,,
522,2604205,Catende (PE),2013,172.39999999999998,-14.072000000000031,28.8,80.91,67.88
523,2604205,Catende (PE),2014,180.76818181818183,8.368181818181853,32.9,80.54,63.86
524,2604205,Catende (PE),2015,187.6619047619048,6.893722943722963,31.4,79.35,81.79
525,2604205,Catende (PE),2016,171.55714285714285,-16.104761904761943,32.3,80.35,91.08
526,2604205,Catende (PE),2017,167.6727272727273,-3.8844155844155637,32.9,73.69,76.67
527,2604205,Catende (PE),2018,180.99,13.317272727272723,,,
528,2604304,Cedro (PE),2008,157.75833333333333,,,,
529,2604304,Cedro (PE),2009,157.8,0.041666666666685614,,,
530,2604304,Cedro (PE),2010,169.31,11.509999999999991,,,
531,2604304,Cedro (PE),2011,181.425,12.115000000000009,,,
532,2604304,Cedro (PE),2012,192.25454545454548,10.829545454545467,,,
533,2604304,Cedro (PE),2013,188.8111111111111,-3.443434343434376,27.0,89.03,89.66
534,2604304,Cedro (PE),2014,201.2,12.388888888888886,34.2,86.29,90.75
535,2604304,Cedro (PE),2015,202.28,1.0800000000000125,31.1,85.34,94.17
536,2604304,Cedro (PE),2016,195.58333333333331,-6.696666666666687,24.0,85.04,94.85
537,2604304,Cedro (PE),2017,208.62857142857143,13.045238095238119,25.8,83.31,96.86
538,2604304,Cedro (PE),2018,194.5,-14.128571428571433,,,
539,2604403,Chã de Alegria (PE),2008,157.7125,,,,
540,2604403,Chã de Alegria (PE),2009,160.77777777777777,3.0652777777777658,,,
541,2604403,Chã de Alegria (PE),2010,154.29999999999998,-6.4777777777777885,,,
542,2604403,Chã de Alegria (PE),2011,181.44285714285712,27.14285714285714,,,
543,2604403,Chã de Alegria (PE),2012,175.71428571428572,-5.728571428571399,,,
544,2604403,Chã de Alegria (PE),2013,158.35,-17.364285714285728,28.1,99.26,94.55
545,2604403,Chã de Alegria (PE),2014,169.925,11.575000000000017,26.4,99.26,97.17
546,2604403,Chã de Alegria (PE),2015,156.68571428571428,-13.239285714285728,21.5,99.58,97.85
547,2604403,Chã de Alegria (PE),2016,155.73333333333332,-0.9523809523809632,22.9,85.31,97.08
548,2604403,Chã de Alegria (PE),2017,163.70000000000002,7.966666666666697,28.2,69.42,97.21
549,2604403,Chã de Alegria (PE),2018,176.95999999999998,13.259999999999962,,,
550,2604502,Chã Grande (PE),2008,186.06666666666663,,,,
551,2604502,Chã Grande (PE),2009,183.07368421052632,-2.992982456140311,,,
552,2604502,Chã Grande (PE),2010,188.9157894736842,5.84210526315789,,,
553,2604502,Chã Grande (PE),2011,196.175,7.2592105263157976,,,
554,2604502,Chã Grande (PE),2012,194.2133333333333,-1.9616666666667015,,,
555,2604502,Chã Grande (PE),2013,199.9,5.686666666666696,41.1,84.02,75.67
556,2604502,Chã Grande (PE),2014,194.5076923076923,-5.392307692307696,44.3,85.93,84.84
557,2604502,Chã Grande (PE),2015,202.13125,7.623557692307685,49.4,83.49,85.13
558,2604502,Chã Grande (PE),2016,183.95454545454547,-18.176704545454527,50.2,78.26,91.29
559,2604502,Chã Grande (PE),2017,181.42,-2.53454545454548,43.3,80.61,92.72
560,2604502,Chã Grande (PE),2018,192.21666666666667,10.796666666666681,,,
561,2604601,Condado (PE),2008,152.29999999999998,,,,
562,2604601,Condado (PE),2009,164.8777777777778,12.577777777777811,,,
563,2604601,Condado (PE),2010,172.15555555555557,7.2777777777777715,,,
564,2604601,Condado (PE),2011,179.3375,7.18194444444444,,,
565,2604601,Condado (PE),2012,186.86666666666667,7.529166666666669,,,
566,2604601,Condado (PE),2013,186.3111111111111,-0.5555555555555713,34.3,72.07,93.56
567,2604601,Condado (PE),2014,172.71428571428572,-13.59682539682538,40.8,76.06,94.55
568,2604601,Condado (PE),2015,183.1625,10.448214285714272,42.4,74.06,94.38
569,2604601,Condado (PE),2016,175.95714285714286,-7.205357142857139,42.5,72.73,94.78
570,2604601,Condado (PE),2017,181.97142857142856,6.014285714285705,39.2,64.79,93.55
571,2604601,Condado (PE),2018,201.475,19.503571428571433,,,
572,2604700,Correntes (PE),2008,160.86315789473684,,,,
573,2604700,Correntes (PE),2009,174.73333333333332,13.870175438596476,,,
574,2604700,Correntes (PE),2010,167.51875,-7.214583333333309,,,
575,2604700,Correntes (PE),2011,190.58823529411765,23.06948529411764,,,
576,2604700,Correntes (PE),2012,191.54,0.95176470588234,,,
577,2604700,Correntes (PE),2013,173.9,-17.639999999999986,30.0,73.39,69.41
578,2604700,Correntes (PE),2014,173.5909090909091,-0.3090909090909122,38.7,53.84,67.22
579,2604700,Correntes (PE),2015,172.37692307692308,-1.2139860139860161,41.3,50.02,67.77
580,2604700,Correntes (PE),2016,185.3,12.923076923076934,47.6,52.2,71.62
581,2604700,Correntes (PE),2017,177.91,-7.390000000000015,45.3,49.1,69.9
582,2604700,Correntes (PE),2018,207.48,29.569999999999993,,,
583,2604809,Cortês (PE),2008,153.0894736842105,,,,
584,2604809,Cortês (PE),2009,165.08125,11.991776315789508,,,
585,2604809,Cortês (PE),2010,164.07777777777778,-1.0034722222222285,,,
586,2604809,Cortês (PE),2011,178.72857142857143,14.650793650793645,,,
587,2604809,Cortês (PE),2012,198.28333333333333,19.554761904761904,,,
588,2604809,Cortês (PE),2013,184.42307692307693,-13.860256410256397,20.8,47.59,78.52
589,2604809,Cortês (PE),2014,204.64166666666665,20.218589743589718,20.9,60.54,82.13
590,2604809,Cortês (PE),2015,210.12,5.478333333333353,16.4,61.68,84.07
591,2604809,Cortês (PE),2016,200.16666666666663,-9.953333333333376,19.5,61.29,79.53
592,2604809,Cortês (PE),2017,198.13333333333333,-2.033333333333303,30.4,63.78,90.13
593,2604809,Cortês (PE),2018,195.46,-2.673333333333318,,,
594,2604908,Cumaru (PE),2008,168.98636363636362,,,,
595,2604908,Cumaru (PE),2009,173.33333333333334,4.3469696969697225,,,
596,2604908,Cumaru (PE),2010,178.35,5.0166666666666515,,,
597,2604908,Cumaru (PE),2011,185.24666666666664,6.896666666666647,,,
598,2604908,Cumaru (PE),2012,186.9611111111111,1.7144444444444673,,,
599,2604908,Cumaru (PE),2013,181.22142857142856,-5.739682539682548,32.2,67.11,74.2
600,2604908,Cumaru (PE),2014,183.88,2.6585714285714346,36.1,67.96,74.27
601,2604908,Cumaru (PE),2015,196.46,12.580000000000013,43.4,22.64,53.91
602,2604908,Cumaru (PE),2016,181.0,-15.460000000000008,38.6,23.87,9.87
603,2604908,Cumaru (PE),2017,211.22222222222223,30.22222222222223,69.0,0.66,34.21
604,2604908,Cumaru (PE),2018,187.8,-23.422222222222217,,,
605,2605004,Cupira (PE),2008,158.2388888888889,,,,
606,2605004,Cupira (PE),2009,166.54736842105262,8.308479532163716,,,
607,2605004,Cupira (PE),2010,167.4,0.8526315789473813,,,
608,2605004,Cupira (PE),2011,186.11875,18.71875,,,
609,2605004,Cupira (PE),2012,194.07142857142856,7.9526785714285495,,,
610,2605004,Cupira (PE),2013,195.21764705882356,1.1462184873950036,20.4,79.7,73.41
611,2605004,Cupira (PE),2014,192.8153846153846,-2.402262443438957,24.8,72.36,82.62
612,2605004,Cupira (PE),2015,211.11666666666667,18.301282051282072,22.1,70.76,84.99
613,2605004,Cupira (PE),2016,195.96153846153845,-15.155128205128221,22.1,71.86,91.66
614,2605004,Cupira (PE),2017,198.47,2.508461538461546,32.1,65.7,91.98
615,2605004,Cupira (PE),2018,202.5666666666667,4.096666666666692,,,
616,2605103,Custódia (PE),2008,159.75925925925927,,,,
617,2605103,Custódia (PE),2009,167.98076923076923,8.22150997150996,,,
618,2605103,Custódia (PE),2010,169.60454545454547,1.6237762237762468,,,
619,2605103,Custódia (PE),2011,187.205,17.60045454545454,,,
620,2605103,Custódia (PE),2012,173.55238095238096,-13.652619047619055,,,
621,2605103,Custódia (PE),2013,184.925,11.372619047619054,36.7,48.86,78.6
622,2605103,Custódia (PE),2014,189.65263157894736,4.727631578947353,37.4,36.24,70.03
623,2605103,Custódia (PE),2015,186.9421052631579,-2.7105263157894512,36.0,34.39,83.03
624,2605103,Custódia (PE),2016,182.92857142857144,-4.013533834586468,37.6,34.71,91.53
625,2605103,Custódia (PE),2017,202.705,19.776428571428568,42.9,32.61,87.02
626,2605103,Custódia (PE),2018,229.3684210526316,26.663421052631577,,,
627,2605152,Dormentes (PE),2008,169.56,,,,
628,2605152,Dormentes (PE),2009,172.20526315789473,2.645263157894732,,,
629,2605152,Dormentes (PE),2010,170.82777777777778,-1.3774853801169513,,,
630,2605152,Dormentes (PE),2011,182.8,11.972222222222229,,,
631,2605152,Dormentes (PE),2012,201.4470588235294,18.64705882352939,,,
632,2605152,Dormentes (PE),2013,195.33333333333331,-6.113725490196089,55.1,81.64,52.56
633,2605152,Dormentes (PE),2014,199.9,4.566666666666691,51.4,82.41,52.26
634,2605152,Dormentes (PE),2015,193.95333333333332,-5.946666666666687,54.4,82.3,64.0
635,2605152,Dormentes (PE),2016,200.66875,6.71541666666667,53.2,82.22,88.97
636,2605152,Dormentes (PE),2017,203.49166666666667,2.8229166666666856,56.6,83.0,89.14
637,2605152,Dormentes (PE),2018,229.86666666666667,26.375,,,
638,2605202,Escada (PE),2008,159.2942857142857,,,,
639,2605202,Escada (PE),2009,162.471875,3.177589285714305,,,
640,2605202,Escada (PE),2010,165.1,2.628124999999983,,,
641,2605202,Escada (PE),2011,167.915625,2.8156250000000114,,,
642,2605202,Escada (PE),2012,172.4741935483871,4.558568548387086,,,
643,2605202,Escada (PE),2013,160.03214285714284,-12.442050691244248,33.7,71.38,76.92
644,2605202,Escada (PE),2014,168.45,8.417857142857144,30.8,59.68,76.49
645,2605202,Escada (PE),2015,164.20384615384617,-4.246153846153817,30.1,55.06,83.5
646,2605202,Escada (PE),2016,167.34285714285716,3.139010989010984,38.8,43.85,78.28
647,2605202,Escada (PE),2017,172.83928571428572,5.496428571428567,38.0,23.27,69.41
648,2605202,Escada (PE),2018,177.15625,4.316964285714278,,,
649,2605301,Exu (PE),2008,161.64883720930231,,,,
650,2605301,Exu (PE),2009,172.80540540540542,11.156568196103109,,,
651,2605301,Exu (PE),2010,175.99166666666667,3.186261261261251,,,
652,2605301,Exu (PE),2011,191.40227272727276,15.410606060606085,,,
653,2605301,Exu (PE),2012,191.48048780487804,0.0782150776052788,,,
654,2605301,Exu (PE),2013,182.4206896551724,-9.059798149705642,27.6,72.79,67.4
655,2605301,Exu (PE),2014,186.29032258064515,3.8696329254727573,31.6,72.71,67.59
656,2605301,Exu (PE),2015,194.2935483870968,8.003225806451638,33.9,55.16,71.45
657,2605301,Exu (PE),2016,198.4787878787879,4.185239491691107,36.2,70.86,75.01
658,2605301,Exu (PE),2017,207.5,9.021212121212102,35.8,65.07,71.61
659,2605301,Exu (PE),2018,206.6,-0.9000000000000057,,,
660,2605400,Feira Nova (PE),2008,165.13333333333333,,,,
661,2605400,Feira Nova (PE),2009,175.48,10.346666666666664,,,
662,2605400,Feira Nova (PE),2010,172.54999999999998,-2.930000000000007,,,
663,2605400,Feira Nova (PE),2011,186.34,13.79000000000002,,,
664,2605400,Feira Nova (PE),2012,187.8,1.460000000000008,,,
665,2605400,Feira Nova (PE),2013,183.4,-4.400000000000006,58.4,53.11,82.16
666,2605400,Feira Nova (PE),2014,187.5153846153846,4.115384615384585,64.0,52.17,82.73
667,2605400,Feira Nova (PE),2015,185.24444444444444,-2.2709401709401504,67.6,27.91,72.7
668,2605400,Feira Nova (PE),2016,200.3,15.055555555555571,65.3,18.86,61.12
669,2605400,Feira Nova (PE),2017,205.8625,5.5625,51.0,1.43,84.26
670,2605400,Feira Nova (PE),2018,211.18571428571428,5.323214285714272,,,
671,2605459,Fernando de Noronha (PE),2008,170.2,,,,
672,2605459,Fernando de Noronha (PE),2009,193.3,23.100000000000023,,,
673,2605459,Fernando de Noronha (PE),2010,196.1,2.799999999999983,,,
674,2605459,Fernando de Noronha (PE),2011,198.5,2.4000000000000057,,,
675,2605459,Fernando de Noronha (PE),2012,209.6,11.099999999999994,,,
676,2605459,Fernando de Noronha (PE),2013,206.4,-3.1999999999999886,42.0,100.0,100.0
677,2605459,Fernando de Noronha (PE),2014,209.4,3.0,45.9,100.0,100.0
678,2605459,Fernando de Noronha (PE),2015,213.5,4.099999999999994,51.5,100.0,100.0
679,2605459,Fernando de Noronha (PE),2016,231.0,17.5,67.5,100.0,100.0
680,2605459,Fernando de Noronha (PE),2017,225.6,-5.400000000000006,66.7,100.0,100.0
681,2605459,Fernando de Noronha (PE),2018,220.6,-5.0,,,
682,2605509,Ferreiros (PE),2008,167.39999999999998,,,,
